geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000228393,LINC01004,11,Spleen,19.1057998071492,10.5687974558573,1.04079958443179,0.0576922911322964,0.622494984994321,0.377505015005679,0.755010030011358,0.816878907470622,,"","",,,1
ENSG00000228661,AC090587.1,2,Spleen,21119404.0194402,1.73004202726097,1.15604128020314,0.209192914863713,0.749272541830204,0.250727458169796,0.501454916339592,0.678364686217073,,"","",,,1
ENSG00000228963,AF186996.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229021,AL450992.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229080,MTCO3P30,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229188,AL050349.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229203,AC103564.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229321,AC008269.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000229455,RPS10P18,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229733,AL030996.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000229949,AC005094.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230051,AL020994.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230074,AL162231.2,11,Spleen,57.8539164367383,3.8462638230695,2.85991822350384,1.51597389517422,0.998941851667897,0.00105814833210352,0.00211629666420704,0.0296080936148776,,"","",,,1
ENSG00000230194,AC000081.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230202,AL450405.1,78,Spleen,0.819960817996748,20.90906623559,3.73043918466496,1.8993454889897,0.96710827515211,0.03289172484789,0.06578344969578,0.415221936364721,,"","",,,1
ENSG00000230316,FEZF1-AS1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,154860,"","",,,1
ENSG00000230391,RPSAP23,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230402,LINC01349,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000230430,USP17L25,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,128966573,"","",,,1
ENSG00000230480,AC093142.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000230706,AL035246.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230718,AC114878.1,1,Spleen,6636042.38578312,1.00838984045121,0.991679963329008,-0.0120534881995185,0.732672468818063,0.267327531181937,0.534655062363875,0.678364686217073,,"","",,,1
ENSG00000230831,AC007349.2,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000230902,FAM204CP,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230910,AL391807.1,3,Spleen,53.7461213652439,3.6390589278801,0.824388958644212,-0.278602912445798,0.511365924231911,0.488634075768089,0.977268151536178,0.983581253290287,,"","",,,1
ENSG00000230971,AC005703.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000230992,FAM201B,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231035,RPL7L1P9,3,Spleen,2332625.79394736,1.24904470932671,2.40183556088807,1.26413738184615,0.961819936013155,0.0381800639868447,0.0763601279736894,0.463521489865078,,"","",,,1
ENSG00000231098,AC008154.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231154,MORF4L2-AS1,3,Spleen,26941767.7980665,3.26155101933915,0.919807779247266,-0.120595695567001,0.58884631228877,0.41115368771123,0.82230737542246,0.868334294882707,,"","",,,1
ENSG00000231276,E2F4P1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231368,RPSAP40,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231392,AC244157.1,1,Spleen,1.07077917795717,3.16633825910266,0.315822226865742,-1.66281538644866,0.412727607300089,0.587272392699911,0.825455214600179,0.870773045881902,,"","",,,1
ENSG00000231418,AC005090.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,105375224,"","",,,1
ENSG00000231465,AL359636.2,3,Spleen,8392017.36757952,1.08731349789134,2.75909386374582,1.46419453768327,0.975184718867473,0.0248152811325266,0.0496305622650532,0.336844019400085,,"","",,,1
ENSG00000231515,AC006003.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231546,RPL3P5,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231583,AC108938.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231702,AL645608.4,1,Spleen,8392017.36757952,1.09561225314131,0.912731668647212,-0.131737306102398,0.70063620370862,0.29936379629138,0.598727592582759,0.697477168105631,,"","",,,1
ENSG00000231705,AL451069.2,1,Spleen,20996759.2893725,1.40232137915486,0.713103297763792,-0.487817019091625,0.591031561102983,0.408968438897018,0.817936877794035,0.865099391033913,,"","",,,1
ENSG00000231795,ITCH-IT1,5,Spleen,6636042.38578312,1.01668859563793,4.91792670976378,2.29805023508686,0.999352918697944,0.000647081302056287,0.00129416260411257,0.0198325115135153,,"","",,,1
ENSG00000231821,NPM1P48,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000231861,OR5K2,1,Spleen,3035396.85553985,1.74674639801528,0.572492950972298,-0.804670165275889,0.478868534186595,0.521131465813406,0.957737068373189,0.969543483276156,402135,CDS,(RefSeq) olfactory receptor family 5 subfamily K member 2,,Olfactory transduction,1
ENSG00000231887,PRH1,1,Spleen,281059.874750971,3.68277984251377,0.271534015814919,-1.88079515515046,0.117787384909151,0.882212615090849,0.235574769818302,0.678364686217073,5554,CDS,(RefSeq) proline rich protein HaeIII subfamily 1,,Salivary secretion,1
ENSG00000231966,AL359853.2,2,Spleen,2332625.79394736,1.20755093337552,1.65624483797906,0.72791595812026,0.877845453096285,0.122154546903715,0.24430909380743,0.678364686217073,,"","",,,1
ENSG00000232037,AL590556.1,1,Spleen,6636042.38578312,1.04158486130248,0.960075397744857,-0.0587803852189559,0.720464986662965,0.279535013337035,0.559070026674069,0.679031912315267,,"","",,,1
ENSG00000232081,LARGE-IT1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000232087,HCFC2P1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000232242,ZYG11AP1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000232243,AL139327.2,2,Spleen,2005022.41326815,1.3486346441281,1.48298133131009,0.568500436365789,0.845769683897457,0.154230316102543,0.308460632205087,0.678364686217073,,"","",,,1
ENSG00000232324,AC008440.3,1,Spleen,10888477.7155621,1.03712173593236,0.96420696370905,-0.0525852456632246,0.722105638405659,0.277894361594341,0.555788723188683,0.678457307467448,,"","",,,1
ENSG00000232344,AC087163.2,1,Spleen,3035396.85553985,1.82143519470317,0.549017611446212,-0.865075665987328,0.456489607041322,0.543510392958678,0.912979214082644,0.93643688457962,,"","",,,1
ENSG00000232470,AL136368.1,1,Spleen,3035396.85561064,3.94162557611355,0.253702433346295,-1.97879073804051,0.0959498411937963,0.904050158806204,0.191899682387593,0.678364686217073,,"","",,,1
ENSG00000232536,AL365436.2,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000232656,IDI2-AS1,2,Spleen,16.4716135113891,10.3409114806576,0.193406548711006,-2.37029144985058,0.00940393052676106,0.990596069473239,0.0188078610535221,0.167980663218481,55853,"","",,,1
ENSG00000232719,AC007272.1,1,Spleen,25820078.9572997,1.10795651443281,0.902562498594021,-0.147901258965375,0.696117012356954,0.303882987643046,0.607765975286092,0.703332598373177,,"","",,,1
ENSG00000232835,AC107057.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000232949,AC002480.3,1,Spleen,10888477.7155621,1.04542049111909,0.956552897609201,-0.0640833427212978,0.719055234798169,0.280944765201831,0.561889530403662,0.679302872097765,,"","",,,1
ENSG00000232952,AL512844.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000232976,TRIM60P10Y,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000233006,MIR3936HG,5,Spleen,2005022.41322468,2.75536057456325,1.81464453188402,0.859686968433799,0.938714430781435,0.0612855692185654,0.122571138437131,0.657558107380372,553103,"","",,,1
ENSG00000233136,USP17L11,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,128966573,"","",,,1
ENSG00000233191,AC006372.2,1,Spleen,2332625.79394736,1.18680404540871,0.842599082694921,-0.247081749592713,0.667401889415612,0.332598110584388,0.665196221168776,0.746175589546495,,"","",,,1
ENSG00000233431,AL359815.1,1,Spleen,3061644.35844099,1.37746965349676,0.725968806253888,-0.462020535687912,0.599635773066108,0.400364226933892,0.800728453867785,0.85211867514071,105376834,"","",,,1
ENSG00000233534,AL035604.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,105378013,"","",,,1
ENSG00000233708,AL512353.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000233832,AL590623.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000233861,MGAT2P1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000233877,AL606517.1,1,Spleen,10888477.7155621,1.032972358339,0.968080115529888,-0.0468016491489522,0.723631192160872,0.276368807839128,0.552737615678257,0.678364686217073,,"","",,,1
ENSG00000234020,CHIAP3,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234129,AC073529.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,121847985,"","",,,1
ENSG00000234211,AL451067.1,1,Spleen,366285.486247107,2.82182617093547,0.354380439978869,-1.49662911832019,0.227389101366576,0.772610898633424,0.454778202733153,0.678364686217073,,"","",,,1
ENSG00000234213,FHP1,1,Spleen,10888477.7155621,1.04127111352572,0.9603646802551,-0.0583457489594011,0.720580311191048,0.279419688808952,0.558839377617904,0.679004007881656,,"","",,,1
ENSG00000234349,GLUD1P9,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234369,TATDN1P1,2,Spleen,6636042.38578312,1.01668859563793,1.96717068390551,0.976122140199498,0.916603421845361,0.083396578154639,0.166793156309278,0.678364686217073,,"","",,,1
ENSG00000234446,AC068489.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234463,COX6CP12,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234569,RAD1P1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234586,AL161449.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000234650,PCCA-AS1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234724,HDAC1P1,1,Spleen,8392017.36757952,1.05826785473781,0.944940352787862,-0.0817048295251218,0.714335120029201,0.285664879970799,0.571329759941598,0.682558225602887,,"","",,,1
ENSG00000234751,AP002381.1,1,Spleen,10888477.7155621,1.04542049111909,0.956552897609201,-0.0640833427212978,0.719055234798169,0.280944765201831,0.561889530403662,0.679302872097765,,"","",,,1
ENSG00000234777,LINC02529,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234792,AL450023.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000234828,IQCM,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,285423,"","",,,1
ENSG00000234830,FAM197Y9,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000235061,UBE2V1P7,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000235098,ANKRD65,27,Spleen,24160718.385762,3.27807034427374,8.23655296084925,3.04204068852964,1,3.81409518489554e-17,7.62819036979107e-17,1.0235644532556e-14,441869,"","",,,1
ENSG00000235262,KDM5C-IT1,1,Spleen,6636042.38578312,1.01668859563793,0.983585341952755,-0.0238778598005021,0.729619774189325,0.270380225810675,0.54076045162135,0.678364686217073,,"","",,,1
ENSG00000235323,COTL1P2,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000235433,MTATP6P17,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000235450,AC079760.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000235750,KIAA0040,5,Spleen,13.961892284008,48.1750640307062,0.103788133977633,-3.26828658404504,3.14817832885549e-06,0.999996851821671,6.29635665771098e-06,0.000205081331136872,9674,"","",,,1
ENSG00000235818,VN1R17P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000235959,AC009237.6,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236414,AC004415.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236431,AC009237.8,1,Spleen,2385362.97309591,1.33624575495672,0.748365333465467,-0.418185364737072,0.614036787376225,0.385963212623775,0.771926425247551,0.82980315354348,,"","",,,1
ENSG00000236460,SNX2P2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236552,RPL13AP5,30,Spleen,7.11344009847794,56.7087146814934,0.529019219858819,-0.918607956874532,0.103298817220888,0.896701182779112,0.206597634441776,0.678364686217073,728658,"","",,,1
ENSG00000236712,AC079448.1,1,Spleen,10888477.7155621,1.04542049111909,0.956552897609201,-0.0640833427212978,0.719055234798169,0.280944765201831,0.561889530403662,0.679302872097765,,"","",,,1
ENSG00000236716,AL355376.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236846,AL359979.2,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000236869,AC099669.1,3,Spleen,20996759.2893725,1.26954129616731,2.36305822351496,1.24065517638813,0.959883522338179,0.0401164776618208,0.0802329553236416,0.481810064046297,112840933,"","",,,1
ENSG00000236966,AL773545.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236986,AL157938.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000236987,NDUFA5P8,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000237409,AL513302.1,1,Spleen,6636042.38578312,1.01253921804457,0.987616066794148,-0.0179777880789096,0.731146082295882,0.268853917704118,0.537707835408236,0.678364686217073,,"","",,,1
ENSG00000237514,PTP4A1P7,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000237553,AL133547.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000237843,AC016903.2,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,105373845,"","",,,1
ENSG00000237901,AC009161.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000237934,AL590729.1,1,Spleen,2385362.97309591,1.28645322383639,0.777331022590822,-0.36339900082132,0.631630079145443,0.368369920854557,0.736739841709113,0.80220271867719,,"","",,,1
ENSG00000238021,ARMC4P1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000238102,AL080248.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000238111,AC066692.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000238122,AL359258.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000238265,LINC00317,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,378828,"","",,,1
ENSG00000238288,MTND3P23,1,Spleen,8392017.36757952,1.07901474270462,0.92677139655519,-0.109714576671659,0.706720064427731,0.293279935572269,0.586559871144538,0.689864959482372,,"","",,,1
ENSG00000238609,RNU7-94P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000238627,RNA5SP489,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000238833,RNU1-131P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000239040,Y_RNA__ENSG00000239040,9,Spleen,15682152.1281012,1.7508894548314,5.14024456265096,2.36183700162346,0.999984636298168,1.5363701831756e-05,3.0727403663512e-05,0.000828178095472879,,"","",,,1
ENSG00000239129,snoU13__ENSG00000239129,1,Spleen,6636042.38578312,1.00838984045121,0.991679963329008,-0.0120534881995185,0.732672468818063,0.267327531181937,0.534655062363875,0.678364686217073,124904117,"","",,,1
ENSG00000239202,RN7SL499P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000239397,AC084878.1,1,Spleen,6636042.38578312,1.00424046285785,0.995777442739379,-0.0061047603597119,0.734198908019701,0.265801091980299,0.531602183960598,0.678364686217073,,"","",,,1
ENSG00000239589,LINC00879,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,255025,"","",,,1
ENSG00000239650,GUSBP4,1,Spleen,16853.1430871099,4.25297223979051,0.235129679578924,-2.08847143816441,0.074732072560913,0.925267927439087,0.149464145121826,0.678364686217073,,"","",,,1
ENSG00000239674,Z83839.2,2,Spleen,6636042.38578312,1.00424046285785,1.99155488547876,0.993895239640288,0.918916948039513,0.0810830519604867,0.162166103920973,0.678364686217073,,"","",,,1
ENSG00000239877,IGSF11-AS1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,100506765,"","",,,1
ENSG00000239967,OR2A41P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000239989,AC008132.2,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000240015,AC084024.1,2,Spleen,6636042.38578312,1.00838984045121,1.98335992665802,0.987946511800481,0.918148908483034,0.0818510915169663,0.163702183033933,0.678364686217073,,"","",,,1
ENSG00000240095,AC055758.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000240131,AL049829.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000240175,MAGI1-AS1,1,Spleen,6636042.38578312,1.01253921804457,0.987616066794148,-0.0179777880789096,0.731146082295882,0.268853917704118,0.537707835408236,0.678364686217073,100873983,"","",,,1
ENSG00000240299,RN7SL187P,1,Spleen,10888477.7155621,1.04956986871245,0.952771254024985,-0.0697982084498318,0.7175304333032,0.2824695666968,0.564939133393601,0.680211796444632,,"","",,,1
ENSG00000240373,SEC62-AS1,1,Spleen,8254138.25465923,2.6222403586822,0.381353294593691,-1.39079993132087,0.263119374560587,0.736880625439413,0.526238749121175,0.678364686217073,,"","",,,1
ENSG00000240622,RPL7P15,1,Spleen,8392017.36757952,1.06241723233117,0.94124979298932,-0.0873504523971545,0.712811320189496,0.287188679810505,0.574377359621009,0.68370885091838,,"","",,,1
ENSG00000240760,AC109462.1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000240889,NDUFB2-AS1,3,Spleen,50453887.2908954,2.63496748573348,1.1385339729021,0.187177340930954,0.728373879613137,0.271626120386863,0.543252240773726,0.678364686217073,100134713,"","",,,1
ENSG00000240966,RN7SL681P,1,Spleen,6636042.38578312,1.00838984045121,0.991679963329008,-0.0120534881995185,0.732672468818063,0.267327531181937,0.534655062363875,0.678364686217073,,"","",,,1
